1841:5738,463,1326,8860,2103,984,9295,801,7994,760,752,574,5480,51839,42178,3709,3412,3379,2833,25393
1842:17,302,29,616,58,8,84,542,518,1196,766,701,61,564,486,4414,3323,322,278,2776
1850:17,8,302,654,1140,616,84,58,564,402,285,1578,29,94,87706,8665,866,8595,8232,79625
1853:866,254,13420,17,616,5567,1109,63132,59700,7011,52124,5172,4833,3618,34011,33412,3171,31201,25442,22755
1854:17,302,654,364,8,861,94,999,301,32,1126,1023,542,81,1065,4919,1205,3162,245,84
1862:616,302,4671,542,862,8427,7622,36783,11855,7926,13998,1011,5138,32353,20365,12095,1057,1102,1410,236
1880:875,17,1119,4420,8,354,94,518,8946,82614,81921,66145,63273,56330,52177,49601,43705,42527,3764,32909
1883:1527,1389,654,58,4697,1102,302,834,4755,8,327,76,542,518,245,999,496,1119,624,3101
1890:8,1512,3101,2032,199,1578,1475,1344,518,616,3448,84,521,7407,66,6598,654,650,568,542
1891:302,17,654,58,616,29,760,43505,2351,2153,1460,84,8,518,15,650,542,1102,76,285
1893:610,8661,2608,302,616,654,29,364,656,1475,2162,58,353,2041,861,875,4487,6450,15,62
1894:899,48,654,542,245,1382,1187,58,61,32,101,776,10075,985,9572,947,9057,827,826,8
1911:29727,5466,9127,8345,78658,741,5671,53100,4016,29000,22420,17271,13581,13392,10348,9286,92332,91907,87848,8772
1912:8,518,84,17,302,224,616,1102,101,654,986,1762,138,8447,650,5183,58,902,554,81
1913:17,5662,4032,58,654,542,302,616,8,1535,518,18062,301,46734,4210,3231,26062,15897,1410,10610
1930:7160,24752,197,8069,2548,2153,1460,11840,6754,5111,987,9800,95884,9486,9417,9375,80544,7838,78379,7727
1932:64,3041,12637,17,654,9354,302,616,77993,34799,2880,27711,79883,37860,106225,42440,8142,65779,46143,44805
1950:15483,1196,15,861,542,3354,16782,554,3409,224,61,2162,430,238,1140,402,236,1119,364,1200
1951:2121,1360,17,564,542,654,616,1287,94,931,899,70,61,508,342,32,31609,301,226,15
1952:17,9654,3256,616,542,322,1796,84,431,179,861,1196,15,901,409,518,6,564,356,8
2005:302,3638,1102,542,402,285,3897,15,11208,755,5701,380,3534,2789,236,188,1196,564,518,73529
2017:58208,47586,44039,23213,13894,123006,11246,107733,101380,26739,89797,7082,17,5145,654,95876,98016,82913,52273,38560
2025:236,17,776,10075,8861,6766,6673,616,564,4203,364,302,238,20850,1558,11621,94,9230,8197,76
2030:17,3101,2032,199,1578,1344,2200,302,616,3374,518,1749,58,7407,66,6598,654,650,568,542
2034:6186,9914,88548,88128,84200,8133,75592,75097,57937,55973,49708,47232,43289,37061,32154,3193,28216,25636,25014,24390
2038:302,12222,17,654,8,58,84,508,29,74977,62981,616,542,15,902,496,364,1126,999,947
2046:27296,13889,10492,91537,11199,93654,9101,75233,38488,111815,9289,6503,17567,65072,61664,5545,40137,14117,13667,17
2058:17944,121818,12597,12495,88234,48197,8794,87205,69996,65161,62,564,55235,53415,52829,4268,322,3,285,25649
2068:834,245,17,899,8715,787,710,8,302,508,616,1405,2583,70,357,24464,15,654,327,2030
2070:13580,84,2076,2268,616,4919,245,303,787,58,654,302,15,542,813,656,1471,1023,803,9541
2071:873,508,1822,151,302,1987,364,9906,5343,493,30301,15521,147,518,616,354,30,224,13039,70
2072:1102,6210,5117,2955,2302,1511,131,1267,302,654,518,2162,9572,94,7910,535,4798,4741,4422,4268
2074:262,5975,4292,11538,25145,4671,7926,77317,20556,19481,13998,1011,11468,10180,51099,271,14230,39399,533,2543
2075:302,749,654,8,61,15,86,861,70,1471,32,76,564,650,81,542,59506,4259,3839,2302
2076:111433,91403,104101,51861,99688,98139,97027,96673,95691,946,9258,9006,8901,88529,87078,82931,8291,8213,78490,77388
2077:17,656,327,1102,654,616,58,356,10279,947,902,8514,78022,7006,6527,496,4049,40,3213,24568
2080:17,2050,4268,654,902,58,25181,18785,14715,10142,803,787,7585,6836,568,518,486,394,363,3
2085:58,48,899,1187,654,17,302,15,616,1578,1140,650,542,8308,1119,2935,138,8,2583,1749
2097:425,364,1086,616,736,138,2121,61,654,7587,58,302,84,4269,899,245,32721,182,486,289
2112:17,5480,866,1400,9185,79677,711,708,5628,39325,19024,17355,654,302,8860,2103,84,984,8733,731
2115:564,866,999,1100,17,5888,8,236,616,8095,86,35030,61,1405,1023,76,58,495,322,356
2116:1187,500,1119,616,17,8,891,236,302,2030,931,654,4299,1109,76,6766,944,9331,9088,9077
2123:899,17,48,1102,654,131,8,616,2200,873,656,518,3250,2115,4420,58,29,3233,119,1126
2135:17,616,302,1405,1126,245,931,654,4268,58,103,650,94,65,1471,1382,8,9916,98656,9541
2141:2204,65080,986,698,9185,8870,87812,86216,859,8205,8197,81,780,76,7203,70358,683,670,64193,6303
2147:12673,236,728,6059,42335,35619,23833,17030,12462,109031,10075,10987,12253,736,4203,3448,17,23598,776,4724
2154:1326,17,8860,5480,10267,719,4755,7737,7994,2677,505,4792,4394,30946,1081,26813,46112,302,23552,661
2160:17,554,1804,302,3638,925,32199,31019,2542,61,288,179,16675,1578,780,692,656,2430,19220,124
2162:7118,5480,7838,719,2833,20451,2103,1400,574,9021,760,40,2153,1528,1460,1124,10267,76,7711,14226
2170:17,302,364,58,327,510,29,14890,650,542,736,61,15,564,162,4,65,518,8,224
2177:459,17,224,899,4009,3137,1023,44,302,46328,262,162,1451,14431,654,616,4414,29,1326,866
2184:616,58,363,650,32619,16996,14965,289,8,483,84,542,518,61,62,1348,859,813,708,6996
2185:17,81,4204,616,302,58,731,6503,654,542,564,364,76,8,15,61,327,4174,289,2512
2187:2033,24747,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746
2211:1539,44601,22506,17,378,616,53026,4630,302,1382,8934,13049,7006,11535,9572,875,7642,76028,40749,40048
2223:17,984,9783,9457,93746,88675,87076,8676,8571,81186,77967,76,73717,73379,71592,71243,69132,675,67487,67280
2243:559,17,6527,999,654,616,302,289,1511,1196,245,441,119,947,7965,710,4647,28802,28,4547
2244:101,616,17,302,1382,84,902,58,3017,654,518,1102,8,224,542,70,61,493,4497,289
2247:3249,12575,11447,40390,58,654,48,302,20628,616,29,264,518,61,84,564,354,32,542,1187
2250:6191,49715,47112,38737,36528,36231,353,3205,23527,2194,1951,1064,71709,22792,99751,9874,89865,827,82522,801
2253:616,58,3137,17,654,986,302,5103,226,4194,2500,2241,86090,61374,58863,32571,30834,30023,12022,119409
2260:114688,40962,113323,65541,49158,106503,71523,40974,40975,24593,57362,73748,55982,81946,90140,81957,57382,122919,98344,122921
2261:1102,654,899,616,58,302,1187,65,4755,48,101,327,542,61,902,1359,1126,103,29,3233
2262:96,654,17,58,302,76,616,698,542,564,650,29,32,15,861,70,901,8,61,6
2290:18851,147,2030,7059,578,10121,7477,5343,50153,44632,30301,15,224,6868,6511,493,31938,2615,2535,21929
2291:17,616,29,162,32,101,1102,84,542,6,15,8,518,61,356,1866,1196,1140,13636,787
2293:1764,17,616,8861,236,7315,72675,656,1245,967,4907,5010,58,4756,891,654,302,84,101,61716
2301:429,4032,17,84,7611,65,5567,4210,302,2668,182,1102,94,908,899,8156,8089,8,696,654
2302:16229,39395,245,774,353,33882,1524,8398,8,763,70923,63084,5117,3162,2955,2714,2696,2403,2233,2200
2304:17,76,564,616,58,661,5480,25202,4672,984,719,7838,2268,1528,1002,974,574,2816,542,654
2318:680,101,654,245,974,1102,61,84,15,6759,103,3101,3006,162,4181,902,2369,7229,65508,5464
2325:8,899,875,48,84,1187,616,302,654,58,245,1119,1102,101,6450,542,61,15,1023,327
2335:17,302,9490,33639,9217,1827,1057,654,616,33552,2714,2696,245,1524,902,364,1086,5176,1119,19818
2343:17,966,9500,861,6546,654,6353,616,4707,394,322,32,302,273,2185,1462,14476,1424,138,967
2346:17,70,616,76,302,654,58,81,138,84,8,354,564,301,650,518,508,101,289,1102
2347:2186,7728,100785,99949,99856,99836,97225,96431,96,95590,952,90140,87351,86310,86025,85842,84809,8400,837,80858
2348:302,847,6562,6398,5410,46917,43900,3812,33680,30864,28785,28130,27548,24402,19316,16699,14924,12580,10757,17
2362:1,2,4,5,8,10,11,13,14,16,17,19,20,22,23,24,26,27,28,30
2363:17,302,616,650,29,542,61,15,966,89739,85829,73391,73330,72747,7001,6855,6598,62267,62009,6123
2364:302,616,101,29,518,84,8,15,650,564,76,1102,354,554,61,138,364,736,32,301
2369:11644,17,14964,616,5740,542,2251,221,19552,8,37386,3180,24211,62,58,4032,301,1410,1102,70
2373:17,84,616,302,654,1239,58,1102,101,542,138,289,564,902,15,76,650,29,787,354
2381:302,654,363,17,616,29,542,58,736,138,101,84,8,15,518,76,650,564,554,726
2382:31037,787,17,1471,1382,131,119,654,245,947,861,486,483,364,1030,6545,116,111498,9992,99024
2384:17,6289,1119,4420,76,5670,56166,30874,23289,22498,15238,11579,9629,8209,55666,3634,34573,30230,24318,14964
2385:17,302,616,58,861,84,755,29,518,1405,542,8,2193,15,285,238,1511,114,902,245
2392:2703,17,11310,70,327,301,7680,698,58,1535,138,866,81,650,616,564,542,48933,4652,40
2393:84,17,301,302,654,29,616,81,1126,15,58,1471,8,542,650,508,245,947,518,103
2394:138,22,3142,616,654,302,32,7737,902,542,81,58,970,947,94,9352,931,84,834,83238
2395:616,17,1804,289,101,8,650,4174,564,15,2469,14124,76,31019,2424,84,4032,518,1405,7222
2399:17,45956,3672,654,302,984,72499,5738,32914,14754,1460,10648,138,168,47516,10842,84,719,616,58
2405:4268,542,8,17,15,58,81,363,94,654,302,1410,518,327,3521,650,84,29,1196,6691
2407:866,17,1730,10039,616,3568,76,302,963,62328,51514,4715,47138,4696,44299,42697,3880,37084,3688,3618
2408:302,654,84,58,616,8,29,1102,354,76,650,518,301,138,866,736,289,70,542,899
2419:58,8,654,568,302,76,44167,245,17224,616,17,2193,861,6,29,285,873,6619,650,542
2429:17,354,94,70,1382,302,245,9482,8,657,654,32,9890,84,58,65,4268,363,2200,13468
2447:542,101,29,84,289,70,15,238,76,8,6,285,354,81,61,861,787,564,364,32
2452:2282,12832,95533,8349,77590,698,6387,48061,35268,30791,2848,27927,25216,24481,22856,2265,20575,19626,19376,1913
2453:71417,29657,23740,925,78361,68631,596,56244,5523,50818,50572,47321,4535,429,4249,3911,3028,302,2908,27858
2454:1352,3107,1527,518,2593,1405,20998,17,8848,5624,46903,4568,16145,848,8398,8069,7965,579,5699,5157
2456:17,58,616,76,29,64125,84,736,8,1102,32,542,354,650,518,15,138,6,301,508
2461:13522,542,6292,5117,1140,363,518,29,1196,3711,289,101,65,5567,3824,1412,1405,4628,4502,2876
2464:2535,10121,7477,6868,6511,5343,21929,19233,1811,18056,147,654,8964,578,3067,30301,1822,17390,151,48
2465:542,364,3235,17124,15,58,97,76,650,327,224,616,999,1126,70,1693,518,8,1987,65
2469:616,302,168,58,327,322,29,542,1126,5975,95878,80701,73812,71865,68401,51818,45986,30907,61,46058
2489:168,719,984,5480,801,9997,980,9531,9116,9074,899,8733,84447,81258,7933,79050,78781,7872,76917,7521
2491:2319,33741,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746
2499:1097,302,13523,598,17,58,92989,103105,73474,650,62,58941,229,182,654,616,861,518,508,409
2500:1730,654,81,8,10039,20786,5512,815,49007,4671,22365,7334,26509,3568,616,361,363,15,8446,25481
2501:947,931,17,6691,1382,76,3169,302,22827,162,131,119,873,8,327,363,1405,65,245,1126
2505:616,58,17,1089,79730,49930,4623,40662,38362,2490,20338,18866,1196,654,84,289,542,15,518,564
2510:55379,40898,3683,3650,30152,30139,23902,119926,1460,162,1578,76,1326,9127,8345,8320,811,77390,752,741
2515:901,17,564,4107,654,58,402,289,190,1535,1023,302,94761,861,7153,62,616,5708,560,5550
2518:5097,3568,3928,9691,947,9302,9235,908,902,84,8398,813,80695,8,7910,7901,7508,748,73161,7061
2520:84,17,616,654,3233,302,493,1190,224,182,542,3017,1039,58,147,65,650,15,5927,167
2521:8,358,518,94,654,84,616,302,58,32,542,736,650,65,61,364,1614,1511,1086,1102
2524:302,17,654,616,8,58,84,650,542,76,354,1102,564,861,518,138,9926,98980,9440,902
2536:302,17,327,84,7477,2615,147,1987,6868,493,2535,1822,1811,15863,1196,563,81,9906,6511,578
2541:236,302,58,899,654,518,1187,48,6793,656,4499,34065,30155,1389,12066,224,86,650,394,29
2547:17,654,27535,15975,616,58,302,9452,859,8187,8,650,636,5820,564,486,4828,47120,449,4414
2553:9134,8895,26521,91343,8299,7046,31397,30888,24706,18082,15422,15068,111833,5125,35177,25366,19507,8960,44578,36848
2558:661,17,7180,6207,5023,3211,4672,34397,10902,26984,20993,2012,17112,15949,15624,12254,48,6772,3601,72
2560:84,15,787,1762,1102,616,58,2338,62,866,508,1535,1578,76,521,301,81,245,402,999
2563:302,654,58,568,15,29,736,238,3088,84,861,650,486,1405,162,245,564,1549,1287,999
2573:616,486,58,65,245,103,6760,60391,50630,49589,46633,32948,1855,15061,1405,354,508,787,5567,1023
2591:17,58,654,616,302,542,8,289,114,861,564,84,101,518,483,29,238,61,15,95373
2596:9906,7477,578,5343,31938,30301,18851,147,6868,6511,493,4619,44632,35589,3067,2615,2535,21929,19233,1811
2597:17,780,76,58,302,262,616,226,654,70,564,650,8,508,500,5767,542,3137,3423,15
2601:17,302,1589,12861,11855,9435,8392,17416,83175,780,607,36266,32661,31368,311,110991,10071,81,3137,58
2604:367,12332,17,88507,57239,42122,26734,26342,102027,349,8167,616,752,60011,58035,986,85297,77570,70,582
2611:1119,58,616,518,654,302,245,8,103,15,354,931,61,899,875,6450,48,249,2162,14870
2612:654,58,17,542,518,245,302,76,15,1050,4268,861,131,62,554,285,1550,483,3563,2030
2615:8,61,518,542,3506,2714,2403,650,84,1196,656,3929,3867,2640,20195,12559,65,496,3162,1451
2625:774,2714,1827,2403,1524,3207,3506,17,970,245,9354,8,21963,64391,38943,302,226,654,138,4487
2626:84,302,1578,1549,616,245,182,518,65,1023,84785,50191,12695,1535,2030,224,9609,3101,364,2233
2634:17,6793,5905,372,3233,654,58,8213,77334,42194,25082,18477,302,616,8069,5699,564,563,518,5119
2636:654,616,542,61,2030,364,58,1511,29,8,564,162,861,518,15,84,9873,80938,754,70
2639:17,89595,72710,7182,50744,41626,35688,26621,115669,9770,962,888,81,72716,70,5821,50917,3718,34880,32432
2650:10451,5122,86115,75058,4308,2123,17731,13766,97607,90235,33609,23102,14600,8928,827,6315,50069,4856,4547,4444
2661:61,518,1245,17,8020,1471,289,245,1405,1099,654,616,84,302,8,58,960,6,983,94
2663:17,59567,84,302,8,654,899,90263,75789,70785,6987,68791,60884,59825,51191,4600,41242,27788,23704,23348
2666:61,58,17,787,654,302,29,70,616,554,542,239,9538,901,162,10818,8,518,27420,1196
2676:12821,302,17,654,616,542,402,32,15,58,85541,813,4254,356,3244,518,61,486,787,76
2689:17,654,616,13523,58,302,8,5017,97,8486,8285,76,750,564,54060,48,4353,4289,402,388
2693:790,3419,118736,8,650,21813,17,10408,891,873,36085,27340,966,908,88166,77382,58,542,5303,508
2708:17,236,219,8,1360,496,654,656,7956,6527,3162,3017,188,14809,1208,3448,616,542,32,1196
2709:5117,2955,1405,616,65,518,285,1410,2980,4292,3233,20195,201,131,10369,1987,1126,710,564,238
2713:17,8,542,84,616,654,302,1951,245,58,964,88280,8272,783,77478,70656,68624,650,61,5791
2715:984,661,12254,81,7994,2833,1400,10267,9874,7225,4940,2634,2582,2259,135,7404,18240,17,7235,2103
2716:986,81,500,16542,8,616,542,226,902,8769,84,787,736,731,710,70,698,5767,5381,508
2727:1405,301,616,81,70,354,3137,58,15,518,245,226,9850,29,1476,61,1920,94,84,861
2730:616,12776,3484,518,5119,327,1405,17,508,6105,1606,301,58,654,8,29,873,9080,656,65
2731:48,616,101,1187,650,29,542,224,84,8,182,76,966,518,6727,656,402,2733,26873,26483
2734:564,76,736,1069,518,17,616,4017,947,698,861,787,650,58,8,654,542,508,363,32
2735:17,4825,3172,1712,3196,840,3107,84,24581,23191,12990,4568,518,1527,10541,1410,654,302,157,616
2737:17,302,654,40488,38152,33585,616,58,8,84,650,518,29,542,70,354,289,1102,61,301
2745:877,162,12872,4671,17,8427,40,2309,2290,14147,708,654,642,568,32,295,2944,2765,2467,245
2746:5595,4158,27209,24118,22338,16151,7687,38773,35685,32863,20922,13987,13137,23595,67880,37647,62544,6219,42353,3481
2748:5287,76,4755,2139,20806,1923,189,15,1352,10041,96,953,891,8861,8732,8442,82912,8224,8197,7959
2756:616,925,654,302,999,54410,3561,3261,12972,650,3223,564,861,4414,409,58,8,29,1196,15
2760:7700,54146,84,542,29,394,564,650,9003,8398,813,76,60138,554,44703,4194,364,356,2223,19950
2776:8178,99804,979,94,908,90695,891,87335,87246,83408,834,815,8,7980,7703,75333,7048,6366,6131,6094
2799:508,17,710,4513,1002,931,8,76,364,302,1744,245,9043,902,873,736,6901,564,4904,4093
2802:654,616,302,58,861,238,79262,84,8,76,518,409,4032,2185,736,429,4210,354,114,1102
2803:88529,2595,2074,11718,97817,94755,670,347,33572,19829,14237,43002,48155,76,1344,2233,17,15,1405,885
2804:17,925,224,650,508,654,302,616,354,1614,84,62,542,58,15,4880,40,2139,61,564
2805:931,908,873,81,7048,656,616,5582,542,518,496,3014,2121,17,15,1410,124,1099,1039,99688
2812:2162,302,8,493,22,875,654,48,3017,861,29,6868,1822,6450,650,9906,7477,6511,578,5343
2815:30976,12136,984,719,5480,168,1400,135,9874,5557,5488,463,1326,10267,9979,877,85612,7393,70462,66694
2827:8964,17390,17,7059,19691,67110,13510,302,2428,654,94,31304,17111,616,518,564,62155,58,8,64982
2831:84,654,2030,58,61,8,138,15,1462,29,2139,674,518,76,5517,53740,43202,294,18291,542
2846:944,302,1205,654,616,70285,57397,52941,52544,51495,50307,48995,45440,43933,38385,36690,3658,33856,109632,873
2848:17,616,654,61,289,15,226,518,8,521,902,6,103,76,736,301,245,29,787,94
2853:18850,9250,89994,86461,84210,83814,827,75173,698,69173,68624,62238,5738,5550,5184,463,4444,38736,34823,34113
2854:3107,1527,189,7006,674,65,4422,378,3632,13877,11146,302,10041,1119,654,616,35144,58,15,1239
2857:37464,654,650,353,17,4797,1951,302,7193,1476,84,749,70,29,239,2030,1521,119,7806,67034
2858:17,944,15,84,190,29,542,354,650,61,239,1102,32,1196,93664,91786,8744,86421,76210,73097
2861:862,533,25184,17316,34070,4040,7926,5975,59109,58924,19736,911,8867,8427,7622,6977,6900,57377,5534,46884
2871:2715,189,1002,4755,3915,378,17,1405,245,124,76,58,1023,94,70,518,1790,1527,902,84
2907:302,654,4368,58,616,70,542,3234,8,15,84,62,289,1476,564,364,1359,7006,518,61
2912:226,3789,719,5480,168,62896,34174,984,8860,801,297,14754,10267,45956,247,17567,10492,1131,17,70
2914:17,302,1102,510,654,58,8,518,542,76,650,238,62,32,364,29,239,61,162,15
2924:574,5480,168,984,877,3698,3083,2370,2103,16956,14048,1400,1326,1147,1528,8860,76,7180,8384,76399
2925:61,17,542,4268,245,79576,7014,57293,41508,38729,35828,10999,106900,8819,69237,54442,11973,301,1405,168
2947:2741,66993,66050,24301,18970,8643,46125,9979,95111,9417,92882,89557,84583,760,752,74456,719,71372,69910,68618
2951:62,616,6,483,30839,224,17,99399,94,9245,79971,7803,736,654,51550,4414,361,33253,322,302
2959:1050,616,953,73,486,302,238,2311,2030,15,1239,654,17,70,32,518,650,7869,66977,6694
2960:418,17,654,2644,2427,891,8579,8151,7889,716,1187,322,302,616,8,2369,1196,58,518,542
2963:17,616,58,61,654,8,542,2930,11861,302,518,84,564,245,15,861,999,32,1403,1102
2965:984,698,650,6097,564,5557,3789,29475,18240,135,9877,9874,966,9657,888,8733,83136,7838,752,736
2967:4755,902,1287,65,5117,508,500,16726,302,616,189,1352,654,2715,25145,58,10041,7437,15,5122
2970:616,17,58,302,654,518,245,17717,8,9879,7241,696,68239,6790,48851,46421,25764,2512,2503,20949
2977:17,302,654,616,378,58,542,84,29,15,518,8,1102,238,6,364,76,650,61,508
2981:6704,5723,53338,43577,3421,16592,1440,14316,8000,685,6104,40457,37498,3441,33094,29539,26649,2113,19306,1733
2989:17,48,650,654,616,542,4586,4425,302,58,1187,8,873,224,22920,7011,6690,26180,2600,20455
2990:22420,29000,13581,5975,14814,533,7499,70277,60650,58745,37666,21493,8983,76,6192,603,4671,35064,3224,311
3002:1247,9503,8676,827,81,801,7977,76,660,5663,5468,437,39031,35229,34724,34535,2917,24688,1326,1205
3004:4873,168,984,2833,9874,3601,574,5480,9116,8733,7225,5738,5557,5488,4877,47350,3789,3721,3599,352
3011:9816,85653,84549,84226,82143,8191,7471,7029,70,69196,654,65157,64626,616,61169,60955,60691,59912,5731,55993
3013:4755,4671,3107,2880,17,8427,10041,138,70,1011,1527,2510,1352,4825,302,5975,8867,3695,203,17486
3037:42168,72499,50508,32914,1446,113946,42168,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884
3038:247,69606,50306,37869,16016,6503,19871,1495,8,302,17,3372,17646,15921,10492,616,32,7021,17567,120769
3044:86,8,6527,289,1102,554,58,616,302,3162,650,654,947,931,1471,101,81,518,2967,1987
3070:8783,4146,24647,10692,2528,2354,17,9557,8384,8129,63771,6299,60434,5775,49980,4906,48431,46620,46247,4110
3081:17,616,84077,73489,54538,42534,40757,30221,28651,654,302,58,861,84,98910,95874,86855,82967,6406,59150
3100:302,616,101,32,76,29,542,4941,61,1535,518,84,650,354,8,15,6,5598,861,736
3102:984,574,168,8733,1400,719,14754,5480,463,5557,2642,6097,35302,2488,2275,2632,7711,661,2103,14226
3105:418,17,58,97610,873,38870,29828,25196,2149,16739,12427,302,654,354,402,650,564,508,238,84
3107:2370,4755,2944,17,1712,1352,138,4976,70,76,16381,3107,616,94,902,84,650,58,4919,45
3110:3137,616,4021,16763,17,40850,81,654,542,15,58,61,378,780,302,902,518,101,13039,986
